"Research that uses data from D-PLACE should cite both the original source(s) of  the data and the paper by Kirby et al. in which D-PLACE was first presented  (e.g., research using cultural data from the Binford Hunter-Gatherer dataset: ""Binford (2001);  Binford and Johnson (2006); Kirby et al. Submitted)."" The reference list should include the date data were  accessed and URL for D-PLACE (https://d-place.org), in addition to the full references for Binford (2001),  Binford and Johnson (2006), and Kirby et al. Submitted."
Source,Preferred society name,Society id,Cross-dataset id,Original society name,Revised latitude,Revised longitude,Original latitude,Original longitude,Glottolog language/dialect id,Glottolog language/dialect name,ISO code,Language family,Focal Year: EA112 Trance states,Code: EA112 Trance states,Description: EA112 Trance states,Comment: EA112 Trance states,Subcase: EA112 Trance states,References: EA112 Trance states,Variable: Annual Mean Precipitation (mm),Comment: Annual Mean Precipitation (mm),Variable: Precipitation Constancy (),Comment: Precipitation Constancy ()
Ethnographic Atlas,Badjau Tawi-Tawi,Ia13,xd736,Badjau Tawi-Tawi (Ia13),5.09,119.97,5.0,120.0,sout2918,Southern Sama,ssb,Austronesian,,NA,Missing data,,,,219166.8768,,0.672392009,
Ethnographic Atlas,Anaguta,Ah9,xd336,Anaguta (Ah9),10.0,9.0,10.0,9.0,igut1238,Iguta,nar,Atlantic-Congo,1920,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,,,110037.098,,0.317595453,
Ethnographic Atlas,Hanunoo,Ia5,xd745,Hanunoo (Ia5),13.0,121.0,13.0,121.0,hanu1241,Hanunoo,hnn,Austronesian,,NA,Missing data,,,,186233.9842,,0.465369159,
Ethnographic Atlas,Udihe,ec21,xd630,Udihe (ec21),47.0,136.0,47.0,136.0,udih1248,Udihe,ude,Tungusic,,NA,Missing data,,,,73980.19285,,0.516527214,
Ethnographic Atlas,Panare,Sc13,xd1339,Panare (Sc13),6.0,-66.0,6.0,-66.0,enap1235,E'napa Woromaipu,pbh,Cariban,,NA,Missing data,,,,156506.891,,0.398773413,
Ethnographic Atlas,Subanun,Ia4,xd744,Subanun (Ia4),8.0,123.0,8.0,123.0,cent2089,Central Subanen,syb,Austronesian,1950,7,"Trance states of two kinds are known to occur, some of which are explained by possession. No other phenomena are explained by possession.",,with special reference to the Eastern Subanun,,223654.1877,,0.672919837,
Ethnographic Atlas,Ndebele,Ab9,xd32,Ndebele (Ab9),-20.0,28.0,-20.0,28.0,nort2795,North Ndebele,nde,Atlantic-Congo,1870,1,"Trance behavior is known to occur, but there is no belief in possession.",,,,81720.68357,,0.288650029,
Ethnographic Atlas,Tallensi,Ag4,xd277,Tallensi (Ag4),11.0,-1.0,11.0,-1.0,taln1239,Talni,,Atlantic-Congo,1930,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,Tallensi Tribe,,87246.74111,,0.293159669,
Ethnographic Atlas,Chechen,Ci7,xd583,Chechen (Ci7),43.0,46.0,43.0,46.0,chec1245,Chechen,che,Nakh-Daghestanian,1900,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,,,70550.89066,,0.621074918,
Ethnographic Atlas,Tem,Ag52,xd291,Tem (Ag52),11.0,1.0,11.0,1.0,temm1241,Tem,kdh,Atlantic-Congo,,NA,Missing data,,,,87725.76153,,0.307851881,
Ethnographic Atlas,Ottawa,Na40,xd1057,Ottawa (Na40),46.0,-82.0,46.0,-82.0,otta1242,Ottawa,otw,Algic,,NA,Missing data,,,,74405.34047,,0.654371408,
Ethnographic Atlas,Nunuma,Ag42,xd280,Nunuma (Ag42),12.0,-3.0,12.0,-3.0,sout2795,Southern Nuni,nnw,Atlantic-Congo,,NA,Missing data,,,,80970.88105,,0.257943338,
Ethnographic Atlas,Mumuye,Ah31,xd322,Mumuye (Ah31),9.0,12.0,9.0,12.0,nucl1240,Nuclear Mumuye,mzm,Atlantic-Congo,,NA,Missing data,,,,113972.1692,,0.358439343,
Ethnographic Atlas,Lobi,Ag11,xd246,Lobi (Ag11),10.0,-4.0,10.0,-4.0,lobi1245,Lobi,lob,Atlantic-Congo,,NA,Missing data,,,,112869.44,,0.290188091,
Ethnographic Atlas,Cágaba,Sb2,xd1327,Cagaba (Sb2),11.0,-74.0,11.0,-74.0,cogu1240,Cogui,kog,Chibchan,1940,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,,,54956.90343,,0.390338243,
Ethnographic Atlas,Luchazi,Ac27,xd52,Luchazi (Ac27),-13.0,23.0,-13.0,23.0,luch1239,Luchazi,lch,Atlantic-Congo,1930,5,"There is both a trance state and a belief in possession, but this belief refers to phenomena other than trance, which is explained through other categories.",,,,137611.0831,,0.262856399,
Ethnographic Atlas,Tiv,Ah3,xd320,Tiv (Ah3),7.0,9.0,7.0,9.0,tivv1240,Tiv,tiv,Atlantic-Congo,1920,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,Tar of Benue Province,,161826.8751,,0.400205815,
Ethnographic Atlas,Madan,Cj10,xd587,Madan (Cj10),31.0,47.0,31.0,47.0,meso1252,Mesopotamian Arabic,acm,Afro-Asiatic,1950,6,"Trance explained as due to possession is known to occur, and there are no other trance states, but cases of possession outside of trance are also believed to occur.",,with special reference to the village of ech-Chibayish,,7696.788262,,0.194498278,
Ethnographic Atlas,Burmawa,Ah18,xd307,Borrom (Ah18),10.0,10.0,10.0,10.0,bogh1241,Boghom,bux,Afro-Asiatic,,NA,Missing data,,,,103445.7603,,0.320288318,
Ethnographic Atlas,Lokele,Ae27,xd146,Lokele (Ae27),1.0,25.0,1.0,25.0,kele1255,Kele (Democratic Republic of Congo),khy,Atlantic-Congo,,NA,Missing data,,,,221442.9451,,0.677347713,
Ethnographic Atlas,Liptako,Cb22,xd472,Liptako (Cb22),14.0,0.0,14.0,0.0,west2454,Western Niger Fulfulde,fuh,Atlantic-Congo,,NA,Missing data,,,,48870.02232,,0.292130966,
Ethnographic Atlas,Greeks,Ce7,xd534,Greeks (Ce7),39.0,23.0,39.0,23.0,mode1248,Modern Greek (1453-),ell,Indo-European,1950,5,"There is both a trance state and a belief in possession, but this belief refers to phenomena other than trance, which is explained through other categories.",,with special reference to the village of Vasilika,,45557.54837,,0.456390009,
Ethnographic Atlas,Hebrews,Cj3,xd589,Hebrews (Cj3),32.0,35.0,32.0,35.0,hebr1245,Hebrew,heb,Afro-Asiatic,-800,4,"Two types of trance states are known to occur. One which is explained as due to possession and one which is given another type of explanation. In addition to explaining trance, possession belief also refers to one or more other phenomena.",,,,15300.26346,,0.362038919,
Ethnographic Atlas,Ababda,Ca34,xd442,Ababda (Ca34),24.0,34.0,24.0,34.0,abab1239,Ababda,,Afro-Asiatic,1920,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,,,4283.925756,,0.171263808,
Ethnographic Atlas,Mescalero,Nh15,xd1265,Mescalero (Nh15),33.0,-103.0,33.0,-103.0,mesc1238,Mescalero-Chiricahua Apache,apm,Athapaskan-Eyak-Tlingit,1870,5,"There is both a trance state and a belief in possession, but this belief refers to phenomena other than trance, which is explained through other categories.",,,,57098.57048,,0.527966231,
Ethnographic Atlas,Makah,Nb24,xd1084,Makah (Nb24),48.33,-124.62,48.0,-125.0,maka1318,Makah,myh,Wakashan,1860,2,A belief in possession exists.,,,,127062.2894,,0.430547494,
Ethnographic Atlas,Choctaw,Ng12,xd1247,Choctaw (Ng12),33.0,-88.0,33.0,-88.0,choc1276,Choctaw,cho,Muskogean,1760,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,,,98439.45221,,0.599890691,
Ethnographic Atlas,Shipibo-Conibo,Se9,xd1373,Conibo (Se9),-9.0,-74.0,-9.0,-74.0,ship1254,Shipibo-Conibo,shp,Pano-Tacanan,1920,1,"Trance behavior is known to occur, but there is no belief in possession.",,,,126312.1661,,0.49595378,
Ethnographic Atlas,Basa,Ah11,xd300,Basa (Ah11),8.0,8.0,8.0,8.0,basa1282,Basa (Nigeria),bzw,Atlantic-Congo,,NA,Missing data,,,,135403.6151,,0.38584939,
Ethnographic Atlas,Kuba,Ac4,xd66,Kuba (Ac4),-5.0,22.0,-5.0,22.0,bush1247,Bushoong,buf,Atlantic-Congo,1910,2,A belief in possession exists.,,"with special reference to the Bushoong, the central subtribe",,172282.7628,,0.414877852,
Ethnographic Atlas,Chokwe,Ac12,xd36,Chokwe (Ac12),-10.0,21.0,-10.0,21.0,chok1245,Chokwe,cjk,Atlantic-Congo,1920,6,"Trance explained as due to possession is known to occur, and there are no other trance states, but cases of possession outside of trance are also believed to occur.",,,,130821.0527,,0.293028104,
Ethnographic Atlas,Ajie,Ih5,xd871,Ajie (Ih5),-21.37,165.47,-22.0,165.0,ajie1238,Ajië,aji,Austronesian,1860,5,"There is both a trance state and a belief in possession, but this belief refers to phenomena other than trance, which is explained through other categories.",,Neje Chiefdom,,92839.74267,,0.450686648,
Ethnographic Atlas,Kumyk,Ci3,xd579,Kumyk (Ci3),42.0,48.0,42.0,48.0,kumy1244,Kumyk,kum,Turkic,1900,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,with special reference to the Kayakent group of eastern Dagestan,,43295.64255,,0.521422306,
Ethnographic Atlas,Keraki,Ie5,xd819,Keraki (Ie5),-9.0,142.0,-9.0,142.0,namb1293,Nambo,ncm,Morehead-Wasur,1930,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,,,156481.658,,0.43097865,
Ethnographic Atlas,Nama,Aa3,xd3,Nama Hottentot (Aa3),-26.0,18.0,-26.0,18.0,nama1265,Nama,,Khoe-Kwadi,1840,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,Gei/Khauan tribe,,39669.85532,,0.304052477,
Ethnographic Atlas,Northern Saulteaux,Na33,xd1049,Northern Saulteaux (Na33),52.0,-98.0,52.0,-98.0,alba1270,Albany River Ojibwa,,Algic,1870,5,"There is both a trance state and a belief in possession, but this belief refers to phenomena other than trance, which is explained through other categories.",,Berens River band,,35743.08096,,0.597684954,
Ethnographic Atlas,Ndoro,Ah26,xd316,Ndoro (Ah26),7.0,11.0,7.0,11.0,ndoo1241,Ndoola,ndr,Atlantic-Congo,,NA,Missing data,,,,175050.8606,,0.379776032,
Ethnographic Atlas,Bikinians,If12,xd827,Bikinians (If12),11.7,165.29,12.0,165.0,rali1241,Rälik,,Austronesian,1940,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,,,159342.507,,0.480994145,
Ethnographic Atlas,Japanese,Ed5,xd648,Japanese (Ed5),35.0,136.0,35.0,136.0,nucl1643,Nuclear Japanese,jpn,Japonic,1950,6,"Trance explained as due to possession is known to occur, and there are no other trance states, but cases of possession outside of trance are also believed to occur.",,Okayama,,151061.0361,,0.576548504,
Ethnographic Atlas,Kiwai,Ie13,xd789,Kiwai (Ie13),-9.0,143.0,-9.0,143.0,sout2949,Southern Kiwai,kjd,Kiwaian,1920,5,"There is both a trance state and a belief in possession, but this belief refers to phenomena other than trance, which is explained through other categories.",,,,163223.4004,,0.4949908,
Ethnographic Atlas,Muscogee,Ng3,xd1252,Creek (Ng3),33.0,-84.0,33.0,-84.0,cree1270,Creek,mus,Muskogean,1750,1,"Trance behavior is known to occur, but there is no belief in possession.",,Upper division in Alabama,,101136.5121,,0.579475378,
Ethnographic Atlas,Serbs,Ch1,xd546,Serbs (Ch1),44.0,20.0,44.0,20.0,serb1264,Serbian,srp,Indo-European,1950,1,"Trance behavior is known to occur, but there is no belief in possession.",,with special reference to the village of Orasac,,66812.48469,,0.614188172,
Ethnographic Atlas,Madi,Ai33,xd363,Madi (Ai33),4.0,32.0,4.0,32.0,madi1260,Ma'di,mhi,Central Sudanic,,NA,Missing data,,,,143130.0985,,0.420641547,
Ethnographic Atlas,Sindhi,Ea1,xd596,Sindhi (Ea1),25.0,68.0,25.0,68.0,sind1272,Sindhi,snd,Indo-European,,NA,Missing data,,,,38342.18057,,0.137032312,
Ethnographic Atlas,Star Mountain,Ie37,xd815,Star Mountain (Ie37),-5.0,141.0,-5.0,141.0,ngal1298,Ngalum,szb,Nuclear Trans New Guinea,,NA,Missing data,,,,446397.3059,,0.708900757,
Ethnographic Atlas,Jukun,Ah2,xd309,Jukun (Ah2),8.0,10.0,8.0,10.0,juku1254,Jukun Takum,jbu,Atlantic-Congo,1920,6,"Trance explained as due to possession is known to occur, and there are no other trance states, but cases of possession outside of trance are also believed to occur.",,,,136484.1883,,0.375553296,
Ethnographic Atlas,Bajuni,Ad1,xd76,Bajun (Ad1),-2.0,41.0,-2.0,41.0,baju1245,Bajuni,,Atlantic-Congo,,NA,Missing data,,,,68051.21192,,0.428901091,
Ethnographic Atlas,Delim,Cc17,xd495,Delim (Cc17),22.0,-15.0,22.0,-15.0,hass1238,Hassaniyya,mey,Afro-Asiatic,,NA,Missing data,,,,3125.531863,,0.223842431,
Ethnographic Atlas,Basseri,Ea6,xd605,Basseri (Ea6),30.0,34.0,30.0,34.0,bass1257,Basseri,,Indo-European,,NA,Missing data,,,,5111.668628,,0.383254612,
Ethnographic Atlas,Jibu,Ah23,xd313,Jibu (Ah23),8.0,11.0,8.0,11.0,jibu1239,Jibu,jib,Atlantic-Congo,,NA,Missing data,,,,132061.9328,,0.367351836,
Ethnographic Atlas,Tu,Eb2,xd610,Monguor (Eb2),39.0,100.0,39.0,100.0,tuuu1240,Tu,mjg,Mongolic,1920,3,Trance behavior is known to occur and is explained as due to possession. There is no possession belief referring to other experiences and there are no trance states with other explanations.,,,,44400.6119,,0.427227401,
Ethnographic Atlas,Naskapi,Na5,xd1063,Naskapi (Na5),58.0,-70.0,58.0,-70.0,nask1242,Naskapi,nsk,Algic,,NA,Missing data,,,,46509.85483,,0.601955392,
Ethnographic Atlas,Chamba,Ah28,xd318,Chamba (Ah28),8.0,11.0,8.0,11.0,samb1305,Samba Leko,ndi,Atlantic-Congo,,NA,Missing data,,,,132061.9328,,0.367351836,
Ethnographic Atlas,Twana,Nb2,xd1079,Twana (Nb2),48.0,-123.0,48.0,-123.0,twan1247,Twana,twa,Salishan,1850,4,"Two types of trance states are known to occur. One which is explained as due to possession and one which is given another type of explanation. In addition to explaining trance, possession belief also refers to one or more other phenomena.",,Twana Tribe,,123088.5277,,0.436370727,
Ethnographic Atlas,Māori,Ij2,xd891,Maori (Ij2),-38.41,176.31,-35.0,175.0,maor1246,Maori,mri,Austronesian,1820,4,"Two types of trance states are known to occur. One which is explained as due to possession and one which is given another type of explanation. In addition to explaining trance, possession belief also refers to one or more other phenomena.",,Nga Puhi Tribe,,122920.8134,,0.660408882,
Ethnographic Atlas,Nivkh,Ec1,xd617,Gilyak (Ec1),53.0,142.0,53.0,142.0,gily1242,Nivkh,niv,Nivkh,1920,5,"There is both a trance state and a belief in possession, but this belief refers to phenomena other than trance, which is explained through other categories.",,Sakhalin Island,,53529.81596,,0.551686101,
Ethnographic Atlas,Yergum,Ah22,xd312,Yergum (Ah22),9.0,10.0,9.0,10.0,taro1263,Tarok,yer,Atlantic-Congo,,NA,Missing data,,,,116755.0673,,0.353852798,
Ethnographic Atlas,Moroccans,Cd16,xd514,Moroccans (Cd16),33.0,-8.0,33.0,-8.0,sout3117,Southern Morocco Arabic,,Afro-Asiatic,,NA,Missing data,,,,15133.91641,,0.429789829,
Ethnographic Atlas,Bassari,Ag21,xd257,Bassari (Ag21),12.0,-13.0,12.0,-13.0,bass1258,Bassari,bsc,Atlantic-Congo,,NA,Missing data,,,,82964.55859,,0.229247139,
Ethnographic Atlas,Quileute,Nb18,xd1077,Quileute (Nb18),47.91,-124.59,48.0,-125.0,quil1240,Quileute,qui,Chimakuan,1880,7,"Trance states of two kinds are known to occur, some of which are explained by possession. No other phenomena are explained by possession.",,,,113882.0597,,0.43797611,
Ethnographic Atlas,Bororo Fulani,Cb8,xd485,Bororo Fulani (Cb8),13.0,5.0,13.0,5.0,boro1274,Bororo (Atlantic Congo),,Atlantic-Congo,1920,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,with special reference to the Bororo Fulani of Skoto,,61213.27245,,0.312530458,
Ethnographic Atlas,Sherpa,Ee6,xd658,Sherpa (Ee6),28.0,87.0,28.0,87.0,sher1255,Sherpa,xsr,Sino-Tibetan,1950,3,Trance behavior is known to occur and is explained as due to possession. There is no possession belief referring to other experiences and there are no trance states with other explanations.,,with special reference to those of Khumbu,,278598.7207,,0.301835189,
Ethnographic Atlas,Mekeo,Ie22,xd799,Mekeo (Ie22),-9.0,147.0,-9.0,147.0,meke1243,Mekeo,mek,Austronesian,1900,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,,,166767.402,,0.491649522,
Ethnographic Atlas,Alsea,Nb28,xd1088,Alsea (Nb28),44.0,-124.0,44.0,-124.0,alse1251,Alsea,aes,Alsea,1860,1,"Trance behavior is known to occur, but there is no belief in possession.",,,,106288.3632,,0.424598263,
Ethnographic Atlas,Susu,Ag26,xd262,Susu (Ag26),15.0,-13.0,15.0,-13.0,susu1250,Susu,sus,Mande,,NA,Missing data,,,,21880.14807,,0.252940466,
Ethnographic Atlas,Burmese,Ei3,xd709,Burmese (Ei3),20.0,95.0,20.0,95.0,nucl1310,Nuclear Burmese,mya,Sino-Tibetan,1950,4,"Two types of trance states are known to occur. One which is explained as due to possession and one which is given another type of explanation. In addition to explaining trance, possession belief also refers to one or more other phenomena.",,Nondwin Village,,130723.3973,,0.242123776,
Ethnographic Atlas,Cherkess,Ci4,xd580,Cherkess (Ci4),44.0,42.0,44.0,42.0,kaba1278,Kabardian,kbd,Abkhaz-Adyge,1920,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,,,77456.55831,,0.593363157,
Ethnographic Atlas,Minianka,Ag31,xd268,Minianka (Ag31),12.0,-6.0,12.0,-6.0,mama1271,Mamara Senoufo,myk,Atlantic-Congo,,NA,Missing data,,,,89122.03698,,0.271618952,
Ethnographic Atlas,Jie,Aj21,xd397,Jie (Aj21),3.0,34.0,3.0,34.0,jiee1239,Jie,,Nilotic,,NA,Missing data,,,,97487.20431,,0.33971279,
Ethnographic Atlas,Agaiduka,Nd46,xd1182,Agaiduka (Nd46),44.0,-112.0,44.0,-112.0,nort2955,Northern Shoshoni,,Uto-Aztecan,,NA,Missing data,,,,51409.58789,,0.523584214,
Ethnographic Atlas,Ossetians,Ci6,xd582,Osset (Ci6),43.0,44.0,43.0,44.0,osse1243,Ossetian,oss,Indo-European,1880,1,"Trance behavior is known to occur, but there is no belief in possession.",,,,76635.64113,,0.63354495,
Ethnographic Atlas,Tiwi,Id3,xd778,Tiwi (Id3),-11.56,130.81,-12.0,131.0,tiwi1244,Tiwi,tiw,Tiwi,1920,5,"There is both a trance state and a belief in possession, but this belief refers to phenomena other than trance, which is explained through other categories.",,Tiwi Tribe: Melville Island,,150408.199,,0.307272577,
Ethnographic Atlas,Gilbert Onotoa,If7,xd838,Gilbert Onotoa (If7),-1.47,175.06,-2.0,174.0,nuii1237,Nui,,Austronesian,,NA,Missing data,,,,88305.07576,,0.353587568,
Ethnographic Atlas,Mossi (Ouagadougou),Ag47,xd285,Mossi Ouagadou (Ag47),12.0,-2.0,12.0,-2.0,moss1236,Mossi,mos,Atlantic-Congo,1900,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,with special reference to those of Ouagadougou (see Ag2 for those of Yatenga),,78892.05434,,0.271953205,
Ethnographic Atlas,Kasonke,Ag23,xd259,Kasonke (Ag23),13.0,-11.0,13.0,-11.0,xaas1235,Xaasongaxango,kao,Mande,,NA,Missing data,,,,63207.42366,,0.256599933,
Ethnographic Atlas,Spanish Basques,Ce8,xd535,Spanish Basques (Ce8),43.0,-2.0,43.0,-2.0,west1508,Western Low Navarrese,,Basque,,NA,Missing data,,,,80955.45918,,0.651400614,
Ethnographic Atlas,Kamuku,Ah14,xd303,Kamuku (Ah14),11.0,6.0,11.0,6.0,cind1241,Cinda-Regi-Tiyal,cdr,Atlantic-Congo,,NA,Missing data,,,,103977.544,,0.317825571,
Ethnographic Atlas,Spaniards,Ce6,xd533,Spaniards (Ce6),37.0,-6.0,37.0,-6.0,stan1288,Standard Spanish,spa,Indo-European,1950,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,with special reference to the inhabitants of Andalusia,,29714.18028,,0.341104398,
Ethnographic Atlas,Katab,Ah1,xd298,Katab (Ah1),10.0,8.0,10.0,8.0,kata1265,Katab,,Atlantic-Congo,,NA,Missing data,,,,121622.591,,0.317138977,
Ethnographic Atlas,Koryak,Ec5,xd633,Koryak (Ec5),61.99,164.24,62.0,164.0,kory1246,Koryak,kpy,Chukotko-Kamchatkan,1900,4,"Two types of trance states are known to occur. One which is explained as due to possession and one which is given another type of explanation. In addition to explaining trance, possession belief also refers to one or more other phenomena.",,with special reference to the Maritime Koryak,,49185.35932,,0.593247409,
Ethnographic Atlas,Erzya Mordvins,ch15,xd552,Erzia mordva (ch15),53.0,50.0,53.0,50.0,erzy1239,Erzya,myv,Uralic,,NA,Missing data,,,,53188.55887,,0.620625587,
Ethnographic Atlas,Burusho,Ee2,xd654,Burusho (Ee2),37.0,75.0,37.0,75.0,buru1296,Burushaski,bsk,Burushaski,,NA,Missing data,,,,53185.10589,,0.530803043,
Ethnographic Atlas,Armenians,Ci10,xd575,Armenians (Ci10),40.0,45.0,40.0,45.0,nucl1235,Modern Armenian,hye,Indo-European,1900,8,"No trance states of any kind are known to occur, and there is no belief in possession.",,Vicinity of Erevan,,47015.28869,,0.539213417,
Ethnographic Atlas,Kel Antessar,Cc5,xd502,Antessar (Cc5),18.0,-3.0,18.0,-3.0,timb1263,Timbuktu,,Afro-Asiatic,1910,3,Trance behavior is known to occur and is explained as due to possession. There is no possession belief referring to other experiences and there are no trance states with other explanations.,,,,11453.35587,,0.273195232,
Ethnographic Atlas,Abenaki,Ng13,xd1248,Abnaki (Ng13),46.0,-70.0,46.0,-70.0,peno1243,Penobscot,,Algic,,NA,Missing data,,,,97164.04533,,0.665630817,
Ethnographic Atlas,Shuwa,Cb16,xd465,Shuwa (Cb16),13.0,15.0,13.0,15.0,char1283,Chari-Baguirmi,,Afro-Asiatic,,NA,Missing data,,,,49670.96976,,0.283205094,
